0.639049423,0.842206562,0.813381029,0.52851865,0.639647146,0.35664908,0.894150506,0.107389672,0.778865847,0.503449818,0.98555478,0.485455309,0.947419992,0.692349386,0.545402027,0.730264481,0.610531761,0.611933711,0.742367277,0.042786912,0.893881553,0.491915,0.143406058,0.482675856,0.495234464,0.55862972,0.994144733,0.043087888,0.207469334,0.472970052,0.964959592,0.729354678,0.416117417,0.457476727,0.243804808,0.561294809,0.52051481,0.746427447,0.167575221,0.996173794,0.042203491,0.949027997,0.894675433,0.887830801,0.921659979,0.856043076,0.060901373,0.07445593,0.586902753,0.680510773,0.252408607,0.013625681,0.98820089,0.021855849,0.553985556,0.648395512,0.89737159,0.90264079,0.045749011,0.69978932,0.314710963,0.276848274,0.599230675,0.212101166,0.53676288,0.444583418,0.544358343,0.356356236,0.862700921,0.008863995,0.554924532,0.969050188,0.176175618,0.043614427,0.602981299,0.865419892,0.45673265,0.22347156,0.440841238,0.538285777,0.21482007,0.865339337,0.879541247,0.478969586,0.936581682,0.693595623,0.002855913,0.234691211,0.591392722,0.284702739,0.051672514,0.028200619,0.897610807,0.146438512,0.581529152,0.81863524,0.657799584,0.067528508,0.773631108,0.962917473
0.70357096,0.333311467,0.836353794,0.989915517,0.132180488,0.075300219,0.92455214,0.713723308,0.153149905,0.258768151,0.778135203,0.209055357,0.764260163,0.226601313,0.929441738,0.545708822,0.28781801,0.590262889,0.409546577,0.208654812,0.216533009,0.880943946,0.919215347,0.982825003,0.598571865,0.304775914,0.859306235,0.304459702,0.929380644,0.735760979,0.733267764,0.319066625,0.232035267,0.154884454,0.275480854,0.011654067,0.972733562,0.326486184,0.575388492,0.996599194,0.08651924,0.847278837,0.510823082,0.653096616,0.149421169,0.523355953,0.187627385,0.070799632,0.380297824,0.907764354,0.470549756,0.467445877,0.854950674,0.154074329,0.217296326,0.995344123,0.120203936,0.628431833,0.70038518,0.56796401,0.194528093,0.601698618,0.733980215,0.800083767,0.183532148,0.788649011,0.28237536,0.667385797,0.4813247,0.400740437,0.410849451,0.563942548,0.622303813,0.798752456,0.750687909,0.651259906,0.900974289,0.622499249,0.101166071,0.205685336,0.608821282,0.967634615,0.582732666,0.839366703,0.442225466,0.172045512,0.555450193,0.462787618,0.73670401,0.872905759,0.647228706,0.441223914,0.271036796,0.142795879,0.118227507,0.047796036,0.730794923,0.344189824,0.677185115,0.194132579
0.717500943,0.051984544,0.829249936,0.259594196,0.398159896,0.697880524,0.383839299,0.271794807,0.880234874,0.79068523,0.615652637,0.799276874,0.644068994,0.972685896,0.830703732,0.881358658,0.470493103,0.563202533,0.495569425,0.851460476,0.686068866,0.82399131,0.23614494,0.46140474,0.702361895,0.769941556,0.009817782,0.698463093,0.187382545,0.634427444,0.775824327,0.067054895,0.464467464,0.009608031,0.673297721,0.41113704,0.836974223,0.831514706,0.17737801,0.107013546,0.181839884,0.018156752,0.856368535,0.222726719,0.952987995,0.574818172,0.346574802,0.600370381,0.968786296,0.217079492,0.679218887,0.90465841,0.913775597,0.451231843,0.213460043,0.607214095,0.110553847,0.543820028,0.352820919,0.325082798,0.635245361,0.571828994,0.211962578,0.557295001,0.999337137,0.69113013,0.288810592,0.132931819,0.72628263,0.77915131,0.209827131,0.363722449,0.810588777,0.358656236,0.807460636,0.018550969,0.357267107,0.446232004,0.529528009,0.110557622,0.559976559,0.678189056,0.731672492,0.236523191,0.62497556,0.232867592,0.952199635,0.601687088,0.865596413,0.462555808,0.996082679,0.174583934,0.112132126,0.987399477,0.336564215,0.047940773,0.049848975,0.720015601,0.601425724,0.323441128
0.946257462,0.452888547,0.938197638,0.588628761,0.216093252,0.794405811,0.767297486,0.61853363,0.487009969,0.452827898,0.129012333,0.3996102,0.800530447,0.071410944,0.789306463,0.665862494,0.217292911,0.07107377,0.876267802,0.233908356,0.712354277,0.738749835,0.010829029,0.639059096,0.878401055,0.002580523,0.362725778,0.919076328,0.610283722,0.005730981,0.939612855,0.906011898,0.037754351,0.604873436,0.296456883,0.453586697,0.251446696,0.881679987,0.473353396,0.803460193,0.86446765,0.858361178,0.410713614,0.385942231,0.258327229,0.568665856,0.640823116,0.205015746,0.956702022,0.977482402,0.299052438,0.459645004,0.309057042,0.370058326,0.879334372,0.544642954,0.093185039,0.170514385,0.695487802,0.265147492,0.979621909,0.5511463,0.496541501,0.753368249,0.394084832,0.829800051,0.443529399,0.689351409,0.265924297,0.682697475,0.753606209,0.428929346,0.394107441,0.070606731,0.152552933,0.438396692,0.989218164,0.325018805,0.758697821,0.158757366,0.325299989,0.256425106,0.493554753,0.409795329,0.958856998,0.81668012,0.812669522,0.142911786,0.935890355,0.983558581,0.879918848,0.312217984,0.903415038,0.667771158,0.161508636,0.652893257,0.942710536,0.93697734,0.471788093,0.229523432
0.75881765,0.147367311,0.618618412,0.94781576,0.136002153,0.990208354,0.877965998,0.91245221,0.292079127,0.220390397,0.944781904,0.630396057,0.736310045,0.522869936,0.528888803,0.445040766,0.837104512,0.709225258,0.955843223,0.112647064,0.150671434,0.804466798,0.974527002,0.217090548,0.060015132,0.799934716,0.50248191,0.531399119,0.374665733,0.365887026,0.866459269,0.546583989,0.481254839,0.852080628,0.619792419,0.048725315,0.623477335,0.747954363,0.957071726,0.982328134,0.854814311,0.059511174,0.360330968,0.023439718,0.505463117,0.266585208,0.066711691,0.249069798,0.957282268,0.514544896,0.893349973,0.811519667,0.963360578,0.869118594,0.97432246,0.758908194,0.391550441,0.142769282,0.976909623,0.058276474,0.944876312,0.367164969,0.034469618,0.976705782,0.14880912,0.384211523,0.656382595,0.137312877,0.464813515,0.70949769,0.510204235,0.294813798,0.980458728,0.793446008,0.993578995,0.913608347,0.519853991,0.155784124,0.504751037,0.202773428,0.836477275,0.771759005,0.488345966,0.872222213,0.102308527,0.246722225,0.549121769,0.721145307,0.819461782,0.966396223,0.95189302,0.619345156,0.941174701,0.854041852,0.760393749,0.974018967,0.859153511,0.490177781,0.738623946,0.685639088
0.632073779,0.339775204,0.513256054,0.408781329,0.494321801,0.81862131,0.181511887,0.616076351,0.134524337,0.174363969,0.087865496,0.746536207,0.245155565,0.044002886,0.083528025,0.919572624,0.501558831,0.120936842,0.733079789,0.999621905,0.84672787,0.181167091,0.448439976,0.779208861,0.132793092,0.141760715,0.828005672,0.928071842,0.072306749,0.290169176,0.72826878,0.504088333,0.000354719,0.850372587,0.154861949,0.795982291,0.146764077,0.671112867,0.598829098,0.246303657,0.427388559,0.721230566,0.209756772,0.577258097,0.949796049,0.657904431,0.417546862,0.290349977,0.943362182,0.974446814,0.648988608,0.460193809,0.287173742,0.622655534,0.471676855,0.05637742,0.650532942,0.123685231,0.343628662,0.396436636,0.027532915,0.12780925,0.713072329,0.082191585,0.193547364,0.060870338,0.420668478,0.534224069,0.978378965,0.451648469,0.562165555,0.356133799,0.169741216,0.674286783,0.497427665,0.978812771,0.794215725,0.521120091,0.680006536,0.811018605,0.463256237,0.760855007,0.645256706,0.452258495,0.356051575,0.448056472,0.93173783,0.222137117,0.425524923,0.007825041,0.677390729,0.77559159,0.829960247,0.188055133,0.923847029,0.771964986,0.398141152,0.567331807,0.746382205,0.243034767
0.068241519,0.600076015,0.463827124,0.150551399,0.29844102,0.638289989,0.4024744,0.120413907,0.717431921,0.496920791,0.611685994,0.873389222,0.093116424,0.776277429,0.245538602,0.935534176,0.00961771,0.769462057,0.800123178,0.831040398,0.691521815,0.430912858,0.687682497,0.012744321,0.772781292,0.06605604,0.915774575,0.156195833,0.588781737,0.937957816,0.399220719,0.134524939,0.426614827,0.439382232,0.666715113,0.457862429,0.254726896,0.111829321,0.395739134,0.346221568,0.317738959,0.879428108,0.16169429,0.836599409,0.618947314,0.801272867,0.836669207,0.86970322,0.296542566,0.523114534,0.780946316,0.815583534,0.299485193,0.163011067,0.608472531,0.164326012,0.561831077,0.19651284,0.033581473,0.958260912,0.80072978,0.356914603,0.729728611,0.896594594,0.730283152,0.368388941,0.608529001,0.07580403,0.262517715,0.271098936,0.651956636,0.628724047,0.286217601,0.655839732,0.492070794,0.203634271,0.165749311,0.203883702,0.67371542,0.260486313,0.455895221,0.349248515,0.551031582,0.719695135,0.250758131,0.227122034,0.965887291,0.542505941,0.885323208,0.22413377,0.309649677,0.504496991,0.458427971,0.111616185,0.480845603,0.243827296,0.139622963,0.184356849,0.859113141,0.59775519
0.092869559,0.866944882,0.438399958,0.215260211,0.611886219,0.437071259,0.839870284,0.576269008,0.541801891,0.289885949,0.564711095,0.361570149,0.774945883,0.962424836,0.936196205,0.97150093,0.658655517,0.820498122,0.04636885,0.796621102,0.596791754,0.650274613,0.99278899,0.915041923,0.979497342,0.494000926,0.261940425,0.405535665,0.765500553,0.688035374,0.842016263,0.69833502,0.910554632,0.590321204,0.311952948,0.462177537,0.043040373,0.443624457,0.652232488,0.855705287,0.521124743,0.097338399,0.992658119,0.344557254,0.958534817,0.673506776,0.613901278,0.525296441,0.19193037,0.04546011,0.800780282,0.010126184,0.17557281,0.63624048,0.689959276,0.4609059,0.94109219,0.758053567,0.873262554,0.927149222,0.367071141,0.009524983,0.349899757,0.997167007,0.010044088,0.805836819,0.144758057,0.542910224,0.560535352,0.63068259,0.196654783,0.321562884,0.626521433,0.042382259,0.270611795,0.906934775,0.609112229,0.431470148,0.50775392,0.355706465,0.244053891,0.883787602,0.473745711,0.226031151,0.062619172,0.934436232,0.825388091,0.027609816,0.908737325,0.428891221,0.820611746,0.810478464,0.457180537,0.094501367,0.236421673,0.043827127,0.481443244,0.344949625,0.103323341,0.083588048
0.137577062,0.017615659,0.193663943,0.017795824,0.520092603,0.881543249,0.234843189,0.168704735,0.338367886,0.330903453,0.457692533,0.447552387,0.625055729,0.004443451,0.958534975,0.117517917,0.62080131,0.162568262,0.169030049,0.15336171,0.553462418,0.75028008,0.798885658,0.239463155,0.155974632,0.364385266,0.081057807,0.634489056,0.023911867,0.047911556,0.853695983,0.340146954,0.068683496,0.198985098,0.927622647,0.68010029,0.368591434,0.772879617,0.588410477,0.900565744,0.770579848,0.177884029,0.059774799,0.911747695,0.62923711,0.759921317,0.959035119,0.841586744,0.291024968,0.101054428,0.818343863,0.716431194,0.308111893,0.886945551,0.999267223,0.916145706,0.034951728,0.776453601,0.678475596,0.100192362,0.705583378,0.973645587,0.008574636,0.489556856,0.726727013,0.87539733,0.92556747,0.348167334,0.239087365,0.034126274,0.680362634,0.754013885,0.111225372,0.66587203,0.734261751,0.462489641,0.840593383,0.233839216,0.931276682,0.122892114,0.239767902,0.87039152,0.342584676,0.184416553,0.708280133,0.804804455,0.703188759,0.368204072,0.40084262,0.709038583,0.210481066,0.139937207,0.297998412,0.686568779,0.485722386,0.98377427,0.750277041,0.877851703,0.423376469,0.60390093
0.302469613,0.49387416,0.103793065,0.467487791,0.757546999,0.289719968,0.89635842,0.613909515,0.059110767,0.38484587,0.850842313,0.368982064,0.595109161,0.395413662,0.074606326,0.786837139,0.421907148,0.442808192,0.460093,0.606605181,0.798219353,0.588609168,0.163933832,0.138956987,0.208028795,0.896539041,0.843135701,0.90704059,0.832853848,0.237418584,0.731852909,0.784360906,0.38935269,0.607179115,0.068067483,0.275419443,0.544160041,0.944803203,0.695272215,0.411429286,0.44238912,0.631462897,0.006148388,0.191111648,0.060617554,0.135537712,0.154126617,0.771953475,0.046170443,0.879529084,0.486898682,0.391225227,0.841783088,0.516162974,0.13083855,0.334815153,0.895954417,0.922239966,0.032040242,0.094218924,0.214766038,0.835731953,0.09044174,0.392957875,0.173161088,0.908296382,0.766423836,0.722235388,0.06431427,0.707350796,0.996323717,0.153250103,0.176993299,0.071398552,0.835039134,0.197554218,0.607422402,0.258016526,0.451548775,0.263027281,0.999910226,0.457013948,0.28847436,0.120441343,0.531878468,0.653237285,0.831898912,0.236622379,0.31877055,0.194911445,0.411538874,0.287809335,0.68117564,0.110056204,0.66048544,0.794231782,0.931639372,0.558434493,0.332926246,0.23428969
